index,gender,is_car,is_reality,income_year,income_type,edu_type,marital status,house_type,is_mobile,is_email,job_type,family_size,credit
16785,1,1,0,337500,Commercial associate,Higher education,Married,House / apartment,1,0,,2,2
16786,1,0,1,121500,Working,Higher education,Married,House / apartment,1,0,,3,2
16787,0,1,1,247500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,0
16788,1,1,0,67500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,3,1
16789,1,1,1,675000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,4,1
16790,1,1,0,171000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,3,0
16791,1,0,1,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,1,2
16792,1,1,1,135000,Commercial associate,Higher education,Married,House / apartment,1,0,,3,2
16793,1,1,1,247500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Core staff,1,2
16794,1,0,0,198000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
16795,1,1,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,1
16796,1,0,1,112500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
16797,0,1,1,225000,State servant,Higher education,Married,House / apartment,1,0,,3,2
16798,0,1,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
16799,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
16800,1,0,1,270000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Accountants,3,1
16801,1,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
16802,0,1,1,495000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,3,0
16803,1,0,0,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,0
16804,1,0,0,135000,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,2
16805,0,1,0,135000,Working,Lower secondary,Married,Co-op apartment,1,0,Laborers,2,2
16806,1,0,0,130500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Cleaning staff,2,1
16807,1,0,1,225000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Private service staff,2,0
16808,1,0,1,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,1
16809,1,0,1,85500,Working,Secondary / secondary special,Married,House / apartment,1,0,Waiters/barmen staff,3,2
16810,1,0,1,247500,Pensioner,Higher education,Married,House / apartment,1,0,,2,0
16811,1,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Laborers,2,2
16812,0,0,0,337500,Working,Higher education,Married,House / apartment,1,0,,2,2
16813,1,0,0,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
16814,1,0,1,180000,Working,Higher education,Married,House / apartment,1,0,Cooking staff,2,2
16815,1,1,0,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
16816,0,1,1,180000,Working,Higher education,Married,House / apartment,1,0,Laborers,2,2
16817,1,0,1,67500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
16818,1,1,0,216000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
16819,1,1,1,112500,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,,2,2
16820,0,0,1,157500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
16821,1,0,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,2
16822,1,1,1,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
16823,1,0,1,315000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Cleaning staff,1,1
16824,1,1,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Managers,2,2
16825,0,0,1,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Drivers,2,1
16826,0,0,0,283500,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,4,2
16827,0,1,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,0
16828,1,0,0,180000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
16829,0,1,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16830,1,1,1,67500,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3,2
16831,0,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,2
16832,0,1,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,0
16833,1,0,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2,1
16834,1,1,0,135000,Working,Higher education,Married,House / apartment,1,0,Core staff,5,1
16835,1,0,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,High skill tech staff,4,1
16836,0,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,2
16837,1,1,1,463500,Working,Higher education,Married,House / apartment,1,0,Managers,2,2
16838,1,0,1,180000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1,0
16839,0,1,0,90000,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3,0
16840,0,1,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3,2
16841,0,1,1,180000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
16842,1,0,1,166500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Laborers,4,0
16843,0,0,1,198000,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,Managers,2,0
16844,0,1,1,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,0
16845,0,1,0,90000,Working,Secondary / secondary special,Married,With parents,1,0,Laborers,3,1
16846,1,0,0,135000,State servant,Higher education,Married,House / apartment,1,0,Accountants,2,2
16847,0,1,1,270000,Working,Higher education,Married,House / apartment,1,0,Laborers,3,2
16848,1,0,1,135000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
16849,0,1,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
16850,0,0,1,135000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
16851,1,0,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16852,0,1,0,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
16853,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,2
16854,0,0,1,180000,Pensioner,Higher education,Married,House / apartment,1,0,,2,0
16855,0,0,1,121500,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
16856,1,0,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
16857,1,0,1,135000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,1,Laborers,4,2
16858,0,1,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2,2
16859,1,0,1,112500,Working,Secondary / secondary special,Single / not married,Rented apartment,1,0,Cooking staff,1,2
16860,0,1,0,540000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,2
16861,1,0,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Waiters/barmen staff,2,2
16862,0,0,0,126000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,1
16863,1,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
16864,1,0,0,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
16865,1,0,1,112500,State servant,Higher education,Married,House / apartment,1,0,Core staff,2,0
16866,1,0,1,360000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
16867,0,1,0,180000,Working,Higher education,Married,House / apartment,1,1,Managers,2,2
16868,1,1,1,175500,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
16869,1,0,1,157500,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,2
16870,1,0,1,180000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Core staff,1,2
16871,1,0,1,112500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16872,1,0,1,180000,Working,Incomplete higher,Single / not married,House / apartment,1,0,Laborers,1,2
16873,0,1,1,247500,Working,Higher education,Married,House / apartment,1,0,Managers,2,2
16874,1,0,0,139500,Working,Incomplete higher,Married,With parents,1,0,Core staff,4,2
16875,1,0,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Sales staff,2,2
16876,1,0,1,135000,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Laborers,3,2
16877,1,1,0,225000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Laborers,1,2
16878,1,0,1,202500,Working,Higher education,Single / not married,With parents,1,0,,1,2
16879,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
16880,1,1,0,162000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,2,2
16881,1,0,1,247500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16882,1,0,0,135000,Working,Higher education,Married,With parents,1,0,Secretaries,3,1
16883,1,1,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
16884,0,1,1,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,0
16885,0,1,0,90000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Security staff,1,2
16886,1,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Managers,2,2
16887,1,0,0,135000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,2,2
16888,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16889,1,1,1,112500,State servant,Lower secondary,Married,House / apartment,1,0,Medicine staff,4,2
16890,1,0,0,112500,Working,Secondary / secondary special,Widow,House / apartment,1,0,,2,2
16891,1,1,1,135000,Working,Higher education,Married,House / apartment,1,0,Accountants,2,2
16892,0,0,1,337500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,High skill tech staff,1,2
16893,1,0,1,103500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Accountants,2,0
16894,1,0,1,112500,Working,Higher education,Single / not married,House / apartment,1,0,,1,2
16895,1,0,0,135000,Working,Higher education,Married,With parents,1,0,Core staff,3,1
16896,1,0,1,148500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,High skill tech staff,1,1
16897,0,0,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,,4,2
16898,1,0,0,225000,Commercial associate,Incomplete higher,Single / not married,House / apartment,1,0,Accountants,1,2
16899,0,0,1,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16900,0,1,1,225000,Working,Higher education,Married,House / apartment,1,0,Laborers,2,1
16901,1,0,1,99000,State servant,Higher education,Married,House / apartment,1,0,Laborers,2,2
16902,1,0,1,153000,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,1,2
16903,1,0,1,135000,Working,Secondary / secondary special,Widow,House / apartment,1,0,Sales staff,2,2
16904,0,1,1,85500,Working,Secondary / secondary special,Married,House / apartment,1,0,,4,2
16905,0,1,0,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
16906,1,1,1,185400,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
16907,1,0,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,1,High skill tech staff,2,2
16908,1,0,1,112500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
16909,1,1,1,157500,Working,Higher education,Married,House / apartment,1,0,Sales staff,3,2
16910,0,1,0,315000,Working,Higher education,Married,House / apartment,1,0,,2,2
16911,1,1,1,157500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Private service staff,1,2
16912,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2,0
16913,1,0,0,225000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
16914,0,0,1,382500,Working,Higher education,Married,House / apartment,1,0,Laborers,2,0
16915,0,1,1,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
16916,0,1,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,2
16917,1,1,1,157500,Working,Higher education,Married,Co-op apartment,1,0,Accountants,2,2
16918,1,1,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,,3,0
16919,0,0,1,607500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,Managers,2,1
16920,1,1,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16921,0,1,1,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
16922,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,1
16923,0,1,1,315000,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
16924,0,1,1,112500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,,1,1
16925,1,0,1,135000,State servant,Incomplete higher,Married,House / apartment,1,0,Core staff,2,1
16926,0,0,0,225000,Working,Incomplete higher,Married,House / apartment,1,0,Laborers,4,2
16927,1,0,1,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,2,2
16928,0,0,1,562500,Working,Incomplete higher,Married,House / apartment,1,0,,3,2
16929,1,1,0,162000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Sales staff,2,0
16930,0,1,1,225000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16931,1,0,1,202500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Laborers,1,2
16932,1,0,1,90000,State servant,Higher education,Married,House / apartment,1,0,Cooking staff,2,2
16933,1,1,1,189000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,2
16934,1,1,1,292500,Commercial associate,Higher education,Single / not married,House / apartment,1,0,High skill tech staff,1,1
16935,1,0,1,90000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
16936,1,0,0,265500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16937,1,0,1,112500,Working,Higher education,Married,House / apartment,1,0,,5,1
16938,1,0,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2,0
16939,1,0,0,135000,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1,1
16940,0,1,1,202500,Working,Secondary / secondary special,Civil marriage,House / apartment,1,1,Drivers,2,2
16941,1,1,1,333000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3,2
16942,1,0,0,157500,Commercial associate,Higher education,Civil marriage,House / apartment,1,0,Accountants,2,1
16943,1,0,1,99000,State servant,Higher education,Married,House / apartment,1,0,Laborers,2,2
16944,1,0,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,High skill tech staff,4,0
16945,0,0,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
16946,1,0,1,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2,2
16947,1,0,1,112500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,3,2
16948,0,1,0,139500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,1
16949,1,0,1,112500,Working,Incomplete higher,Single / not married,Rented apartment,1,0,Laborers,1,2
16950,1,1,1,450000,Commercial associate,Higher education,Married,House / apartment,1,0,Accountants,2,2
16951,1,0,0,112500,Commercial associate,Lower secondary,Married,Municipal apartment,1,0,Sales staff,2,2
16952,1,0,1,247500,Working,Higher education,Married,House / apartment,1,1,Managers,2,2
16953,1,0,1,202500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
16954,1,0,0,292500,Working,Incomplete higher,Married,House / apartment,1,0,Sales staff,3,2
16955,1,0,0,225000,Working,Secondary / secondary special,Single / not married,Municipal apartment,1,0,Sales staff,3,2
16956,1,0,1,162000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16957,0,1,0,121500,Commercial associate,Secondary / secondary special,Single / not married,With parents,1,0,Laborers,1,2
16958,1,0,1,292500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,2,2
16959,0,0,0,135000,Commercial associate,Secondary / secondary special,Single / not married,Rented apartment,1,1,Laborers,1,1
16960,1,1,1,180000,Working,Higher education,Married,With parents,1,0,Sales staff,2,2
16961,1,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,3,2
16962,1,0,1,135000,Commercial associate,Higher education,Separated,House / apartment,1,0,Laborers,1,2
16963,0,0,0,247500,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,1,Security staff,2,2
16964,1,0,0,225000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2,2
16965,1,0,1,423000,Commercial associate,Secondary / secondary special,Separated,House / apartment,1,0,Private service staff,1,2
16966,1,0,0,135000,State servant,Higher education,Married,House / apartment,1,0,Accountants,2,2
16967,1,0,1,135000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
16968,1,0,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Sales staff,3,0
16969,1,1,1,103500,Working,Secondary / secondary special,Married,House / apartment,1,0,Accountants,4,2
16970,1,0,0,112500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16971,1,1,0,240750,State servant,Secondary / secondary special,Civil marriage,With parents,1,0,Laborers,2,0
16972,0,1,1,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,0
16973,0,0,1,108000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16974,0,0,0,202500,Working,Lower secondary,Civil marriage,House / apartment,1,0,Drivers,3,0
16975,1,0,1,175500,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,2
16976,0,0,0,225000,Commercial associate,Secondary / secondary special,Married,With parents,1,0,Drivers,3,2
16977,1,0,0,337500,Commercial associate,Secondary / secondary special,Married,Rented apartment,1,0,Managers,2,2
16978,1,0,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16979,0,1,0,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,4,2
16980,0,1,1,130500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,4,2
16981,0,1,1,315000,Commercial associate,Higher education,Married,House / apartment,1,0,Drivers,2,2
16982,1,0,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,2,1
16983,1,0,0,74250,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,1
16984,0,0,1,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,5,1
16985,1,1,0,180000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
16986,1,0,1,135000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,3,1
16987,0,0,1,270000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
16988,0,1,1,157500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16989,1,0,1,81000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
16990,1,0,1,216000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Medicine staff,1,1
16991,0,0,0,112500,Working,Secondary / secondary special,Separated,House / apartment,1,0,Drivers,1,0
16992,1,0,0,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16993,0,0,0,337500,Commercial associate,Higher education,Married,House / apartment,1,1,Managers,3,2
16994,1,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
16995,1,0,0,76500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
16996,1,0,1,103500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Sales staff,1,1
16997,1,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,,3,0
16998,1,1,1,225000,Working,Higher education,Single / not married,House / apartment,1,1,,1,2
16999,0,1,0,328500,Working,Higher education,Married,House / apartment,1,0,,2,0
17000,1,0,1,147150,State servant,Secondary / secondary special,Married,House / apartment,1,0,Managers,4,2
17001,0,1,1,225000,Commercial associate,Higher education,Married,House / apartment,1,1,,4,2
17002,1,0,1,270000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
17003,1,0,0,45000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,5,0
17004,0,1,0,270000,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,2
17005,1,0,1,202500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
17006,1,0,1,157500,Working,Higher education,Civil marriage,With parents,1,0,Accountants,2,0
17007,1,0,0,112500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
17008,1,0,0,112500,Working,Secondary / secondary special,Married,With parents,1,0,,2,1
17009,1,1,0,90000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17010,1,0,0,135000,Commercial associate,Higher education,Married,With parents,1,1,Core staff,2,1
17011,0,1,1,270000,Working,Higher education,Married,House / apartment,1,0,Laborers,3,2
17012,1,0,0,76500,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17013,1,0,1,225000,State servant,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
17014,1,1,0,216000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
17015,0,1,0,315000,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,Managers,2,1
17016,1,0,1,225000,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,1
17017,0,0,1,180000,State servant,Higher education,Married,House / apartment,1,0,Core staff,2,0
17018,1,0,0,76500,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,1
17019,1,0,1,90000,Working,Secondary / secondary special,Civil marriage,House / apartment,1,0,Medicine staff,3,2
17020,1,0,1,193500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,1
17021,1,0,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cleaning staff,2,1
17022,1,0,0,351000,Commercial associate,Higher education,Married,House / apartment,1,0,,2,2
17023,1,0,1,135000,Pensioner,Higher education,Single / not married,House / apartment,1,0,,1,2
17024,1,0,0,135000,Working,Higher education,Married,House / apartment,1,0,Core staff,2,2
17025,0,1,0,315000,Commercial associate,Higher education,Married,With parents,1,0,High skill tech staff,3,2
17026,1,0,0,90000,Working,Secondary / secondary special,Single / not married,With parents,1,0,Laborers,1,1
17027,1,1,0,72000,Working,Secondary / secondary special,Married,House / apartment,1,0,Medicine staff,2,2
17028,1,1,1,180000,Commercial associate,Higher education,Single / not married,House / apartment,1,0,Core staff,1,1
17029,1,0,1,328500,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,0
17030,0,1,0,202500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,1
17031,0,1,1,112500,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,2,2
17032,0,1,1,270000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,0
17033,1,0,1,157500,Commercial associate,Higher education,Married,House / apartment,1,0,,4,2
17034,1,0,1,216000,Working,Higher education,Single / not married,House / apartment,1,0,Core staff,2,2
17035,1,1,0,157500,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,1,0,,2,2
17036,0,1,0,225000,Working,Higher education,Married,House / apartment,1,0,,4,2
17037,1,0,0,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
17038,0,1,1,202500,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,1,0,Waiters/barmen staff,1,2
17039,1,0,1,202500,Working,Incomplete higher,Single / not married,House / apartment,1,0,Core staff,1,1
17040,1,1,0,270000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,0
17041,0,1,0,67500,Pensioner,Lower secondary,Married,House / apartment,1,0,,2,1
17042,1,0,0,90000,Working,Secondary / secondary special,Married,House / apartment,1,0,High skill tech staff,3,2
17043,1,0,0,67500,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,1
17044,1,0,1,202500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17045,0,1,0,225000,Pensioner,Higher education,Married,House / apartment,1,0,,2,1
17046,0,1,1,216000,Working,Secondary / secondary special,Married,Rented apartment,1,0,Laborers,3,2
17047,1,0,1,135000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Cooking staff,2,1
17048,0,0,0,225000,Working,Higher education,Married,House / apartment,1,0,Sales staff,2,1
17049,1,1,1,67500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,1,,3,2
17050,1,0,1,90000,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,3,2
17051,1,0,1,112500,Working,Higher education,Married,House / apartment,1,0,Laborers,3,2
17052,0,1,1,373500,State servant,Higher education,Married,Office apartment,1,0,Core staff,3,2
17053,1,1,1,247500,Working,Secondary / secondary special,Married,With parents,1,0,Managers,3,2
17054,0,1,1,225000,Working,Incomplete higher,Married,House / apartment,1,0,Managers,3,1
17055,0,1,0,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17056,1,1,1,157500,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
17057,1,1,1,85500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17058,0,0,0,360000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,2,2
17059,0,0,1,90000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Low-skill Laborers,1,1
17060,1,0,0,180000,Working,Secondary / secondary special,Married,With parents,1,0,,3,2
17061,1,0,1,126000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Laborers,3,2
17062,0,1,1,252000,Working,Secondary / secondary special,Married,House / apartment,1,0,Core staff,2,2
17063,0,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Drivers,3,1
17064,1,0,1,165150,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
17065,0,1,0,121500,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,2
17066,0,0,1,135000,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17067,0,0,0,135000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Laborers,1,1
17068,0,0,1,256500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17069,1,0,1,99000,Commercial associate,Secondary / secondary special,Married,House / apartment,1,0,Accountants,2,2
17070,1,1,1,315000,Commercial associate,Higher education,Married,House / apartment,1,0,Managers,3,1
17071,0,0,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,Security staff,2,2
17072,0,1,0,180000,Working,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,0
17073,0,1,0,270000,Working,Secondary / secondary special,Separated,House / apartment,1,0,Drivers,2,0
17074,1,0,1,243000,Pensioner,Secondary / secondary special,Widow,House / apartment,1,0,,1,2
17075,0,0,0,67500,State servant,Secondary / secondary special,Married,House / apartment,1,0,Laborers,2,2
17076,1,0,1,67500,Pensioner,Secondary / secondary special,Married,House / apartment,1,0,,2,0
17077,0,1,1,315000,Working,Secondary / secondary special,Single / not married,House / apartment,1,0,Drivers,1,0
17078,1,0,1,49500,Pensioner,Secondary / secondary special,Single / not married,Municipal apartment,1,0,,1,2
17079,1,0,1,202500,Working,Higher education,Married,House / apartment,1,0,High skill tech staff,4,1
17080,0,1,1,135000,Working,Secondary / secondary special,Married,House / apartment,1,0,,2,2
17081,1,0,0,113400,Pensioner,Higher education,Married,House / apartment,1,0,,2,2
